Date/Time,Average Real Power (W)
04/23/2023 09:50 PM EDT,0
04/23/2023 09:55 PM EDT,0
04/23/2023 10:00 PM EDT,0
04/23/2023 10:05 PM EDT,0
04/23/2023 10:10 PM EDT,0
04/23/2023 10:15 PM EDT,0
04/23/2023 10:20 PM EDT,0
04/23/2023 10:25 PM EDT,0
04/23/2023 10:30 PM EDT,0
04/23/2023 10:35 PM EDT,0
04/23/2023 10:40 PM EDT,0
04/23/2023 10:45 PM EDT,0
04/23/2023 10:50 PM EDT,0
04/23/2023 10:55 PM EDT,0
04/23/2023 11:00 PM EDT,0
04/23/2023 11:05 PM EDT,0
04/23/2023 11:10 PM EDT,0
04/23/2023 11:15 PM EDT,0
04/23/2023 11:20 PM EDT,0
04/23/2023 11:25 PM EDT,0
04/23/2023 11:30 PM EDT,0
04/23/2023 11:35 PM EDT,0
04/23/2023 11:40 PM EDT,0
04/23/2023 11:45 PM EDT,0
04/23/2023 11:50 PM EDT,0
04/23/2023 11:55 PM EDT,0
04/24/2023 12:00 AM EDT,0
04/24/2023 12:05 AM EDT,0
04/24/2023 12:10 AM EDT,0
04/24/2023 12:15 AM EDT,0
04/24/2023 12:20 AM EDT,0
04/24/2023 12:25 AM EDT,0
04/24/2023 12:30 AM EDT,0
04/24/2023 12:35 AM EDT,0
04/24/2023 12:40 AM EDT,0
04/24/2023 12:45 AM EDT,0
04/24/2023 12:50 AM EDT,0
04/24/2023 12:55 AM EDT,0
04/24/2023 01:00 AM EDT,0
04/24/2023 01:05 AM EDT,0
04/24/2023 01:10 AM EDT,0
04/24/2023 01:15 AM EDT,0
04/24/2023 01:20 AM EDT,0
04/24/2023 01:25 AM EDT,0
04/24/2023 01:30 AM EDT,0
04/24/2023 01:35 AM EDT,0
04/24/2023 01:40 AM EDT,0
04/24/2023 01:45 AM EDT,0
04/24/2023 01:50 AM EDT,0
04/24/2023 01:55 AM EDT,0
04/24/2023 02:00 AM EDT,0
04/24/2023 02:05 AM EDT,0
04/24/2023 02:10 AM EDT,0
04/24/2023 02:15 AM EDT,0
04/24/2023 02:20 AM EDT,0
04/24/2023 02:25 AM EDT,0
04/24/2023 02:30 AM EDT,0
04/24/2023 02:35 AM EDT,0
04/24/2023 02:40 AM EDT,0
04/24/2023 02:45 AM EDT,0
04/24/2023 02:50 AM EDT,0
04/24/2023 02:55 AM EDT,0
04/24/2023 03:00 AM EDT,0
04/24/2023 03:05 AM EDT,0
04/24/2023 03:10 AM EDT,0
04/24/2023 03:15 AM EDT,0
04/24/2023 03:20 AM EDT,0
04/24/2023 03:25 AM EDT,0
04/24/2023 03:30 AM EDT,0
04/24/2023 03:35 AM EDT,0
04/24/2023 03:40 AM EDT,0
04/24/2023 03:45 AM EDT,0
04/24/2023 03:50 AM EDT,0
04/24/2023 03:55 AM EDT,0
04/24/2023 04:00 AM EDT,0
04/24/2023 04:05 AM EDT,0
04/24/2023 04:10 AM EDT,0
04/24/2023 04:15 AM EDT,0
04/24/2023 04:20 AM EDT,0
04/24/2023 04:25 AM EDT,0
04/24/2023 04:30 AM EDT,0
04/24/2023 04:35 AM EDT,0
04/24/2023 04:40 AM EDT,0
04/24/2023 04:45 AM EDT,0
04/24/2023 04:50 AM EDT,0
04/24/2023 04:55 AM EDT,0
04/24/2023 05:00 AM EDT,0
04/24/2023 05:05 AM EDT,0
04/24/2023 05:10 AM EDT,0
04/24/2023 05:15 AM EDT,0
04/24/2023 05:20 AM EDT,0
04/24/2023 05:25 AM EDT,0
04/24/2023 05:30 AM EDT,0
04/24/2023 05:35 AM EDT,0
04/24/2023 05:40 AM EDT,0
04/24/2023 05:45 AM EDT,0
04/24/2023 05:50 AM EDT,0
04/24/2023 05:55 AM EDT,0
04/24/2023 06:00 AM EDT,0
04/24/2023 06:05 AM EDT,0
04/24/2023 06:10 AM EDT,0
04/24/2023 06:15 AM EDT,0
04/24/2023 06:20 AM EDT,0
04/24/2023 06:25 AM EDT,0
04/24/2023 06:30 AM EDT,0
04/24/2023 06:35 AM EDT,0
04/24/2023 06:40 AM EDT,0
04/24/2023 06:45 AM EDT,0
04/24/2023 06:50 AM EDT,0
04/24/2023 06:55 AM EDT,3
04/24/2023 07:00 AM EDT,19
04/24/2023 07:05 AM EDT,36
04/24/2023 07:10 AM EDT,63
04/24/2023 07:15 AM EDT,169
04/24/2023 07:20 AM EDT,239
04/24/2023 07:25 AM EDT,216
04/24/2023 07:30 AM EDT,187
04/24/2023 07:35 AM EDT,182
04/24/2023 07:40 AM EDT,155
04/24/2023 07:45 AM EDT,186
04/24/2023 07:50 AM EDT,493
04/24/2023 07:55 AM EDT,582
04/24/2023 08:00 AM EDT,460
04/24/2023 08:05 AM EDT,396
04/24/2023 08:10 AM EDT,611
04/24/2023 08:15 AM EDT,657
04/24/2023 08:20 AM EDT,631
04/24/2023 08:25 AM EDT,635
04/24/2023 08:30 AM EDT,622
04/24/2023 08:35 AM EDT,589
04/24/2023 08:40 AM EDT,668
04/24/2023 08:45 AM EDT,643
04/24/2023 08:50 AM EDT,440
04/24/2023 08:55 AM EDT,407
04/24/2023 09:00 AM EDT,456
04/24/2023 09:05 AM EDT,661
04/24/2023 09:10 AM EDT,756
04/24/2023 09:15 AM EDT,949
04/24/2023 09:20 AM EDT,"1,334"
04/24/2023 09:25 AM EDT,"1,684"
04/24/2023 09:30 AM EDT,"2,006"
04/24/2023 09:35 AM EDT,"2,444"
04/24/2023 09:40 AM EDT,"2,942"
04/24/2023 09:45 AM EDT,"3,424"
04/24/2023 09:50 AM EDT,"3,764"
04/24/2023 09:55 AM EDT,"3,845"
04/24/2023 10:00 AM EDT,"3,906"
04/24/2023 10:05 AM EDT,"3,943"
04/24/2023 10:10 AM EDT,"4,010"
04/24/2023 10:15 AM EDT,"4,083"
04/24/2023 10:20 AM EDT,"4,071"
04/24/2023 10:25 AM EDT,"4,004"
04/24/2023 10:30 AM EDT,"3,967"
04/24/2023 10:35 AM EDT,"3,854"
04/24/2023 10:40 AM EDT,"3,808"
04/24/2023 10:45 AM EDT,"3,795"
04/24/2023 10:50 AM EDT,"3,852"
04/24/2023 10:55 AM EDT,"3,946"
04/24/2023 11:00 AM EDT,"4,118"
04/24/2023 11:05 AM EDT,"4,224"
04/24/2023 11:10 AM EDT,"4,280"
04/24/2023 11:15 AM EDT,"4,374"
04/24/2023 11:20 AM EDT,"4,288"
04/24/2023 11:25 AM EDT,"4,379"
04/24/2023 11:30 AM EDT,"4,444"
04/24/2023 11:35 AM EDT,"4,513"
04/24/2023 11:40 AM EDT,"4,601"
04/24/2023 11:45 AM EDT,"4,690"
04/24/2023 11:50 AM EDT,"4,785"
04/24/2023 11:55 AM EDT,"4,855"
04/24/2023 12:00 PM EDT,"4,942"
04/24/2023 12:05 PM EDT,"5,065"
04/24/2023 12:10 PM EDT,"5,170"
04/24/2023 12:15 PM EDT,"5,180"
04/24/2023 12:20 PM EDT,"5,271"
04/24/2023 12:25 PM EDT,"5,315"
04/24/2023 12:30 PM EDT,"5,341"
04/24/2023 12:35 PM EDT,"5,360"
04/24/2023 12:40 PM EDT,"5,363"
04/24/2023 12:45 PM EDT,"5,362"
04/24/2023 12:50 PM EDT,"5,361"
04/24/2023 12:55 PM EDT,"5,358"
04/24/2023 01:00 PM EDT,"5,361"
04/24/2023 01:05 PM EDT,"5,365"
04/24/2023 01:10 PM EDT,"5,359"
04/24/2023 01:15 PM EDT,"5,359"
04/24/2023 01:20 PM EDT,"5,366"
04/24/2023 01:25 PM EDT,"5,359"
04/24/2023 01:30 PM EDT,"5,361"
04/24/2023 01:35 PM EDT,"5,362"
04/24/2023 01:40 PM EDT,"5,360"
04/24/2023 01:45 PM EDT,"5,357"
04/24/2023 01:50 PM EDT,"5,338"
04/24/2023 01:55 PM EDT,"5,332"
04/24/2023 02:00 PM EDT,"5,364"
04/24/2023 02:05 PM EDT,"5,361"
04/24/2023 02:10 PM EDT,"5,362"
04/24/2023 02:15 PM EDT,"5,363"
04/24/2023 02:20 PM EDT,"5,362"
04/24/2023 02:25 PM EDT,"5,362"
04/24/2023 02:30 PM EDT,"5,360"
04/24/2023 02:35 PM EDT,"5,362"
04/24/2023 02:40 PM EDT,"5,362"
04/24/2023 02:45 PM EDT,"5,360"
04/24/2023 02:50 PM EDT,"5,358"
04/24/2023 02:55 PM EDT,"5,358"
04/24/2023 03:00 PM EDT,"5,351"
04/24/2023 03:05 PM EDT,"5,269"
04/24/2023 03:10 PM EDT,"5,249"
04/24/2023 03:15 PM EDT,"5,190"
04/24/2023 03:20 PM EDT,"5,090"
04/24/2023 03:25 PM EDT,"5,012"
04/24/2023 03:30 PM EDT,"4,936"
04/24/2023 03:35 PM EDT,"4,852"
04/24/2023 03:40 PM EDT,"4,772"
04/24/2023 03:45 PM EDT,"4,701"
04/24/2023 03:50 PM EDT,"4,644"
04/24/2023 03:55 PM EDT,"4,506"
04/24/2023 04:00 PM EDT,"4,369"
04/24/2023 04:05 PM EDT,"4,253"
04/24/2023 04:10 PM EDT,"4,142"
04/24/2023 04:15 PM EDT,"4,036"
04/24/2023 04:20 PM EDT,"3,903"
04/24/2023 04:25 PM EDT,"3,784"
04/24/2023 04:30 PM EDT,"3,680"
04/24/2023 04:35 PM EDT,"3,545"
04/24/2023 04:40 PM EDT,"3,392"
04/24/2023 04:45 PM EDT,"3,132"
04/24/2023 04:50 PM EDT,"1,613"
04/24/2023 04:55 PM EDT,"2,686"
04/24/2023 05:00 PM EDT,"2,320"
04/24/2023 05:05 PM EDT,"2,024"
04/24/2023 05:10 PM EDT,"1,789"
04/24/2023 05:15 PM EDT,"1,586"
04/24/2023 05:20 PM EDT,"1,502"
04/24/2023 05:25 PM EDT,"1,512"
04/24/2023 05:30 PM EDT,"1,592"
04/24/2023 05:35 PM EDT,"1,626"
04/24/2023 05:40 PM EDT,"1,338"
04/24/2023 05:45 PM EDT,674
04/24/2023 05:50 PM EDT,407
04/24/2023 05:55 PM EDT,350
04/24/2023 06:00 PM EDT,334
04/24/2023 06:05 PM EDT,310
04/24/2023 06:10 PM EDT,292
04/24/2023 06:15 PM EDT,284
04/24/2023 06:20 PM EDT,283
04/24/2023 06:25 PM EDT,271
04/24/2023 06:30 PM EDT,227
04/24/2023 06:35 PM EDT,196
04/24/2023 06:40 PM EDT,184
04/24/2023 06:45 PM EDT,177
04/24/2023 06:50 PM EDT,174
04/24/2023 06:55 PM EDT,157
04/24/2023 07:00 PM EDT,140
04/24/2023 07:05 PM EDT,121
