Date/Time,Average Real Power (W)
12/30/2024 08:30 AM EST,312
12/30/2024 08:35 AM EST,388
12/30/2024 08:40 AM EST,393
12/30/2024 08:45 AM EST,394
12/30/2024 08:50 AM EST,404
12/30/2024 08:55 AM EST,404
12/30/2024 09:00 AM EST,405
12/30/2024 09:05 AM EST,454
12/30/2024 09:10 AM EST,471
12/30/2024 09:15 AM EST,473
12/30/2024 09:20 AM EST,513
12/30/2024 09:25 AM EST,524
12/30/2024 09:30 AM EST,532
12/30/2024 09:35 AM EST,464
12/30/2024 09:40 AM EST,400
12/30/2024 09:45 AM EST,387
12/30/2024 09:50 AM EST,293
12/30/2024 09:55 AM EST,263
12/30/2024 10:00 AM EST,263
12/30/2024 10:05 AM EST,240
12/30/2024 10:10 AM EST,227
12/30/2024 10:15 AM EST,227
12/30/2024 10:20 AM EST,245
12/30/2024 10:25 AM EST,268
12/30/2024 10:30 AM EST,273
12/30/2024 10:35 AM EST,311
12/30/2024 10:40 AM EST,335
12/30/2024 10:45 AM EST,333
12/30/2024 10:50 AM EST,319
12/30/2024 10:55 AM EST,348
12/30/2024 11:00 AM EST,350
12/30/2024 11:05 AM EST,366
12/30/2024 11:10 AM EST,359
12/30/2024 11:15 AM EST,359
12/30/2024 11:20 AM EST,365
12/30/2024 11:25 AM EST,396
12/30/2024 11:30 AM EST,395
12/30/2024 11:35 AM EST,391
12/30/2024 11:40 AM EST,393
12/30/2024 11:45 AM EST,394
12/30/2024 11:50 AM EST,408
12/30/2024 11:55 AM EST,402
12/30/2024 12:00 PM EST,394
12/30/2024 12:05 PM EST,358
12/30/2024 12:10 PM EST,317
12/30/2024 12:15 PM EST,318
12/30/2024 12:20 PM EST,319
12/30/2024 12:25 PM EST,294
12/30/2024 12:30 PM EST,295
12/30/2024 12:35 PM EST,310
12/30/2024 12:40 PM EST,331
12/30/2024 12:45 PM EST,317
12/30/2024 12:50 PM EST,295
12/30/2024 12:55 PM EST,263
12/30/2024 01:00 PM EST,265
12/30/2024 01:05 PM EST,274
12/30/2024 01:10 PM EST,290
12/30/2024 01:15 PM EST,286
12/30/2024 01:20 PM EST,307
12/30/2024 01:25 PM EST,338
12/30/2024 01:30 PM EST,361
12/30/2024 01:35 PM EST,377
12/30/2024 01:40 PM EST,490
12/30/2024 01:45 PM EST,540
12/30/2024 01:50 PM EST,574
12/30/2024 01:55 PM EST,617
12/30/2024 02:00 PM EST,650
12/30/2024 02:05 PM EST,612
12/30/2024 02:10 PM EST,484
12/30/2024 02:15 PM EST,409
12/30/2024 02:20 PM EST,409
12/30/2024 02:25 PM EST,405
12/30/2024 02:30 PM EST,394
12/30/2024 02:35 PM EST,365
12/30/2024 02:40 PM EST,307
12/30/2024 02:45 PM EST,283
12/30/2024 02:50 PM EST,267
12/30/2024 02:55 PM EST,226
12/30/2024 03:00 PM EST,211
12/30/2024 03:05 PM EST,222
12/30/2024 03:10 PM EST,274
12/30/2024 03:15 PM EST,296
12/30/2024 03:20 PM EST,302
12/30/2024 03:25 PM EST,265
12/30/2024 03:30 PM EST,255
12/30/2024 03:35 PM EST,237
12/30/2024 03:40 PM EST,202
12/30/2024 03:45 PM EST,174
12/30/2024 03:50 PM EST,165
12/30/2024 03:55 PM EST,154
12/30/2024 04:00 PM EST,138
12/30/2024 04:05 PM EST,127
