Date/Time,Average Real Power (W)
01/29/2024 04:05 AM EST,0
01/29/2024 04:10 AM EST,0
01/29/2024 04:15 AM EST,0
01/29/2024 04:20 AM EST,0
01/29/2024 04:25 AM EST,0
01/29/2024 04:30 AM EST,0
01/29/2024 04:35 AM EST,0
01/29/2024 04:40 AM EST,0
01/29/2024 04:45 AM EST,0
01/29/2024 04:50 AM EST,0
01/29/2024 04:55 AM EST,0
01/29/2024 05:00 AM EST,0
01/29/2024 05:05 AM EST,0
01/29/2024 05:10 AM EST,0
01/29/2024 05:15 AM EST,0
01/29/2024 05:20 AM EST,0
01/29/2024 05:25 AM EST,0
01/29/2024 05:30 AM EST,0
01/29/2024 05:35 AM EST,0
01/29/2024 05:40 AM EST,0
01/29/2024 05:45 AM EST,0
01/29/2024 05:50 AM EST,0
01/29/2024 05:55 AM EST,0
01/29/2024 06:00 AM EST,0
01/29/2024 06:05 AM EST,0
01/29/2024 06:10 AM EST,0
01/29/2024 06:15 AM EST,0
01/29/2024 06:20 AM EST,0
01/29/2024 06:25 AM EST,0
01/29/2024 06:30 AM EST,0
01/29/2024 06:35 AM EST,0
01/29/2024 06:40 AM EST,0
01/29/2024 06:45 AM EST,0
01/29/2024 06:50 AM EST,0
01/29/2024 06:55 AM EST,0
01/29/2024 07:00 AM EST,0
01/29/2024 07:05 AM EST,0
01/29/2024 07:10 AM EST,0
01/29/2024 07:15 AM EST,0
01/29/2024 07:20 AM EST,0
01/29/2024 07:25 AM EST,0
01/29/2024 07:30 AM EST,0
01/29/2024 07:35 AM EST,1
01/29/2024 07:40 AM EST,7
01/29/2024 07:45 AM EST,21
01/29/2024 07:50 AM EST,33
01/29/2024 07:55 AM EST,48
01/29/2024 08:00 AM EST,57
01/29/2024 08:05 AM EST,76
01/29/2024 08:10 AM EST,113
01/29/2024 08:15 AM EST,128
01/29/2024 08:20 AM EST,131
01/29/2024 08:25 AM EST,136
01/29/2024 08:30 AM EST,133
01/29/2024 08:35 AM EST,143
01/29/2024 08:40 AM EST,174
01/29/2024 08:45 AM EST,213
01/29/2024 08:50 AM EST,257
01/29/2024 08:55 AM EST,354
01/29/2024 09:00 AM EST,510
01/29/2024 09:05 AM EST,613
01/29/2024 09:10 AM EST,718
01/29/2024 09:15 AM EST,839
01/29/2024 09:20 AM EST,931
01/29/2024 09:25 AM EST,890
01/29/2024 09:30 AM EST,713
01/29/2024 09:35 AM EST,641
01/29/2024 09:40 AM EST,675
01/29/2024 09:45 AM EST,546
01/29/2024 09:50 AM EST,420
01/29/2024 09:55 AM EST,380
01/29/2024 10:00 AM EST,393
01/29/2024 10:05 AM EST,379
01/29/2024 10:10 AM EST,391
01/29/2024 10:15 AM EST,396
01/29/2024 10:20 AM EST,414
01/29/2024 10:25 AM EST,395
01/29/2024 10:30 AM EST,357
01/29/2024 10:35 AM EST,353
01/29/2024 10:40 AM EST,323
01/29/2024 10:45 AM EST,393
01/29/2024 10:50 AM EST,482
01/29/2024 10:55 AM EST,535
01/29/2024 11:00 AM EST,527
01/29/2024 11:05 AM EST,484
01/29/2024 11:10 AM EST,490
01/29/2024 11:15 AM EST,567
01/29/2024 11:20 AM EST,536
01/29/2024 11:25 AM EST,496
01/29/2024 11:30 AM EST,462
01/29/2024 11:35 AM EST,464
01/29/2024 11:40 AM EST,535
01/29/2024 11:45 AM EST,555
01/29/2024 11:50 AM EST,673
01/29/2024 11:55 AM EST,706
01/29/2024 12:00 PM EST,722
01/29/2024 12:05 PM EST,762
01/29/2024 12:10 PM EST,773
01/29/2024 12:15 PM EST,842
01/29/2024 12:20 PM EST,956
01/29/2024 12:25 PM EST,"1,267"
01/29/2024 12:30 PM EST,"1,386"
01/29/2024 12:35 PM EST,"1,661"
01/29/2024 12:40 PM EST,"1,572"
01/29/2024 12:45 PM EST,"1,506"
01/29/2024 12:50 PM EST,"1,561"
01/29/2024 12:55 PM EST,"1,554"
01/29/2024 01:00 PM EST,"1,557"
01/29/2024 01:05 PM EST,"1,562"
01/29/2024 01:10 PM EST,"1,552"
01/29/2024 01:15 PM EST,"1,589"
01/29/2024 01:20 PM EST,"1,443"
01/29/2024 01:25 PM EST,"1,465"
01/29/2024 01:30 PM EST,"1,410"
01/29/2024 01:35 PM EST,"1,447"
01/29/2024 01:40 PM EST,"1,452"
01/29/2024 01:45 PM EST,"1,427"
01/29/2024 01:50 PM EST,"1,553"
01/29/2024 01:55 PM EST,"1,636"
01/29/2024 02:00 PM EST,"1,513"
01/29/2024 02:05 PM EST,"1,466"
01/29/2024 02:10 PM EST,"1,092"
01/29/2024 02:15 PM EST,"1,087"
01/29/2024 02:20 PM EST,"1,296"
01/29/2024 02:25 PM EST,"1,228"
01/29/2024 02:30 PM EST,"1,099"
01/29/2024 02:35 PM EST,"1,048"
01/29/2024 02:40 PM EST,983
01/29/2024 02:45 PM EST,834
01/29/2024 02:50 PM EST,684
01/29/2024 02:55 PM EST,585
01/29/2024 03:00 PM EST,496
01/29/2024 03:05 PM EST,447
01/29/2024 03:10 PM EST,407
01/29/2024 03:15 PM EST,328
01/29/2024 03:20 PM EST,266
01/29/2024 03:25 PM EST,243
01/29/2024 03:30 PM EST,248
01/29/2024 03:35 PM EST,259
01/29/2024 03:40 PM EST,258
01/29/2024 03:45 PM EST,241
01/29/2024 03:50 PM EST,243
01/29/2024 03:55 PM EST,255
01/29/2024 04:00 PM EST,234
01/29/2024 04:05 PM EST,212
01/29/2024 04:10 PM EST,185
01/29/2024 04:15 PM EST,184
01/29/2024 04:20 PM EST,209
01/29/2024 04:25 PM EST,238
01/29/2024 04:30 PM EST,234
01/29/2024 04:35 PM EST,206
01/29/2024 04:40 PM EST,161
01/29/2024 04:45 PM EST,86
01/29/2024 04:50 PM EST,63
01/29/2024 04:55 PM EST,56
01/29/2024 05:00 PM EST,46
01/29/2024 05:05 PM EST,39
01/29/2024 05:10 PM EST,31
01/29/2024 05:15 PM EST,21
01/29/2024 05:20 PM EST,11
01/29/2024 05:25 PM EST,4
01/29/2024 05:30 PM EST,2
01/29/2024 05:35 PM EST,0
01/29/2024 05:40 PM EST,0
01/29/2024 05:45 PM EST,0
01/29/2024 05:50 PM EST,0
01/29/2024 05:55 PM EST,0
01/29/2024 06:00 PM EST,0
01/29/2024 06:05 PM EST,0
01/29/2024 06:10 PM EST,0
01/29/2024 06:15 PM EST,0
01/29/2024 06:20 PM EST,0
01/29/2024 06:25 PM EST,0
01/29/2024 06:30 PM EST,0
01/29/2024 06:35 PM EST,0
01/29/2024 06:40 PM EST,0
01/29/2024 06:45 PM EST,0
01/29/2024 06:50 PM EST,0
01/29/2024 06:55 PM EST,0
01/29/2024 07:00 PM EST,0
01/29/2024 07:05 PM EST,0
01/29/2024 07:10 PM EST,0
01/29/2024 07:15 PM EST,0
01/29/2024 07:20 PM EST,0
01/29/2024 07:25 PM EST,0
01/29/2024 07:30 PM EST,0
01/29/2024 07:35 PM EST,0
01/29/2024 07:40 PM EST,0
